date_key,full_date,day_of_week,day_num_in_month,day_num_overall,day_name,day_abbrev,weekday_flag,week_num_in_year,week_num_overall,week_begin_date,week_begin_date_key,month,month_num_overall,month_name,month_abbrev,quarter,year,yearmo,fiscal_month,fiscal_quarter,fiscal_year,month_end_flag,same_day_year_ago
20190616,6/16/2019,7,16,1263,Sunday,Sun,False,24,183,6/10/2019,20190610,6,42,June,Jun,2,2019,201906,12,4,2019,False,6/16/2018
20190617,6/17/2019,1,17,1264,Monday,Mon,True,25,184,6/17/2019,20190617,6,42,June,Jun,2,2019,201906,12,4,2019,False,6/17/2018
20190618,6/18/2019,2,18,1265,Tuesday,Tue,True,25,184,6/17/2019,20190617,6,42,June,Jun,2,2019,201906,12,4,2019,False,6/18/2018
20190619,6/19/2019,3,19,1266,Wednesday,Wed,True,25,184,6/17/2019,20190617,6,42,June,Jun,2,2019,201906,12,4,2019,False,6/19/2018
20190620,6/20/2019,4,20,1267,Thursday,Thu,True,25,184,6/17/2019,20190617,6,42,June,Jun,2,2019,201906,12,4,2019,False,6/20/2018
20190621,6/21/2019,5,21,1268,Friday,Fri,True,25,184,6/17/2019,20190617,6,42,June,Jun,2,2019,201906,12,4,2019,False,6/21/2018
20190622,6/22/2019,6,22,1269,Saturday,Sat,False,25,184,6/17/2019,20190617,6,42,June,Jun,2,2019,201906,12,4,2019,False,6/22/2018
20190623,6/23/2019,7,23,1270,Sunday,Sun,False,25,184,6/17/2019,20190617,6,42,June,Jun,2,2019,201906,12,4,2019,False,6/23/2018
20190624,6/24/2019,1,24,1271,Monday,Mon,True,26,185,6/24/2019,20190624,6,42,June,Jun,2,2019,201906,12,4,2019,False,6/24/2018
20190625,6/25/2019,2,25,1272,Tuesday,Tue,True,26,185,6/24/2019,20190624,6,42,June,Jun,2,2019,201906,12,4,2019,False,6/25/2018
20190626,6/26/2019,3,26,1273,Wednesday,Wed,True,26,185,6/24/2019,20190624,6,42,June,Jun,2,2019,201906,12,4,2019,False,6/26/2018
20190627,6/27/2019,4,27,1274,Thursday,Thu,True,26,185,6/24/2019,20190624,6,42,June,Jun,2,2019,201906,12,4,2019,False,6/27/2018
20190628,6/28/2019,5,28,1275,Friday,Fri,True,26,185,6/24/2019,20190624,6,42,June,Jun,2,2019,201906,12,4,2019,False,6/28/2018
20190629,6/29/2019,6,29,1276,Saturday,Sat,False,26,185,6/24/2019,20190624,6,42,June,Jun,2,2019,201906,12,4,2019,False,6/29/2018
20190630,6/30/2019,7,30,1277,Sunday,Sun,False,26,185,6/24/2019,20190624,6,42,June,Jun,2,2019,201906,12,4,2019,True,6/30/2018
20190701,7/1/2019,1,1,1278,Monday,Mon,True,27,186,7/1/2019,20190701,7,43,July,Jul,3,2019,201907,1,1,2020,False,7/1/2018
20190702,7/2/2019,2,2,1279,Tuesday,Tue,True,27,186,7/1/2019,20190701,7,43,July,Jul,3,2019,201907,1,1,2020,False,7/2/2018
20190703,7/3/2019,3,3,1280,Wednesday,Wed,True,27,186,7/1/2019,20190701,7,43,July,Jul,3,2019,201907,1,1,2020,False,7/3/2018
20190704,7/4/2019,4,4,1281,Thursday,Thu,True,27,186,7/1/2019,20190701,7,43,July,Jul,3,2019,201907,1,1,2020,False,7/4/2018
20190705,7/5/2019,5,5,1282,Friday,Fri,True,27,186,7/1/2019,20190701,7,43,July,Jul,3,2019,201907,1,1,2020,False,7/5/2018
20190706,7/6/2019,6,6,1283,Saturday,Sat,False,27,186,7/1/2019,20190701,7,43,July,Jul,3,2019,201907,1,1,2020,False,7/6/2018
20190707,7/7/2019,7,7,1284,Sunday,Sun,False,27,186,7/1/2019,20190701,7,43,July,Jul,3,2019,201907,1,1,2020,False,7/7/2018
20190708,7/8/2019,1,8,1285,Monday,Mon,True,28,187,7/8/2019,20190708,7,43,July,Jul,3,2019,201907,1,1,2020,False,7/8/2018
20190709,7/9/2019,2,9,1286,Tuesday,Tue,True,28,187,7/8/2019,20190708,7,43,July,Jul,3,2019,201907,1,1,2020,False,7/9/2018
20190710,7/10/2019,3,10,1287,Wednesday,Wed,True,28,187,7/8/2019,20190708,7,43,July,Jul,3,2019,201907,1,1,2020,False,7/10/2018
20190711,7/11/2019,4,11,1288,Thursday,Thu,True,28,187,7/8/2019,20190708,7,43,July,Jul,3,2019,201907,1,1,2020,False,7/11/2018
20190712,7/12/2019,5,12,1289,Friday,Fri,True,28,187,7/8/2019,20190708,7,43,July,Jul,3,2019,201907,1,1,2020,False,7/12/2018
20190713,7/13/2019,6,13,1290,Saturday,Sat,False,28,187,7/8/2019,20190708,7,43,July,Jul,3,2019,201907,1,1,2020,False,7/13/2018
20190714,7/14/2019,7,14,1291,Sunday,Sun,False,28,187,7/8/2019,20190708,7,43,July,Jul,3,2019,201907,1,1,2020,False,7/14/2018
20190715,7/15/2019,1,15,1292,Monday,Mon,True,29,188,7/15/2019,20190715,7,43,July,Jul,3,2019,201907,1,1,2020,False,7/15/2018
20190716,7/16/2019,2,16,1293,Tuesday,Tue,True,29,188,7/15/2019,20190715,7,43,July,Jul,3,2019,201907,1,1,2020,False,7/16/2018
20190717,7/17/2019,3,17,1294,Wednesday,Wed,True,29,188,7/15/2019,20190715,7,43,July,Jul,3,2019,201907,1,1,2020,False,7/17/2018
20190718,7/18/2019,4,18,1295,Thursday,Thu,True,29,188,7/15/2019,20190715,7,43,July,Jul,3,2019,201907,1,1,2020,False,7/18/2018
20190719,7/19/2019,5,19,1296,Friday,Fri,True,29,188,7/15/2019,20190715,7,43,July,Jul,3,2019,201907,1,1,2020,False,7/19/2018
20190720,7/20/2019,6,20,1297,Saturday,Sat,False,29,188,7/15/2019,20190715,7,43,July,Jul,3,2019,201907,1,1,2020,False,7/20/2018
20190721,7/21/2019,7,21,1298,Sunday,Sun,False,29,188,7/15/2019,20190715,7,43,July,Jul,3,2019,201907,1,1,2020,False,7/21/2018
20190722,7/22/2019,1,22,1299,Monday,Mon,True,30,189,7/22/2019,20190722,7,43,July,Jul,3,2019,201907,1,1,2020,False,7/22/2018
20190723,7/23/2019,2,23,1300,Tuesday,Tue,True,30,189,7/22/2019,20190722,7,43,July,Jul,3,2019,201907,1,1,2020,False,7/23/2018
20190724,7/24/2019,3,24,1301,Wednesday,Wed,True,30,189,7/22/2019,20190722,7,43,July,Jul,3,2019,201907,1,1,2020,False,7/24/2018
20190725,7/25/2019,4,25,1302,Thursday,Thu,True,30,189,7/22/2019,20190722,7,43,July,Jul,3,2019,201907,1,1,2020,False,7/25/2018
20190726,7/26/2019,5,26,1303,Friday,Fri,True,30,189,7/22/2019,20190722,7,43,July,Jul,3,2019,201907,1,1,2020,False,7/26/2018
20190727,7/27/2019,6,27,1304,Saturday,Sat,False,30,189,7/22/2019,20190722,7,43,July,Jul,3,2019,201907,1,1,2020,False,7/27/2018
20190728,7/28/2019,7,28,1305,Sunday,Sun,False,30,189,7/22/2019,20190722,7,43,July,Jul,3,2019,201907,1,1,2020,False,7/28/2018
20190729,7/29/2019,1,29,1306,Monday,Mon,True,31,190,7/29/2019,20190729,7,43,July,Jul,3,2019,201907,1,1,2020,False,7/29/2018
20190730,7/30/2019,2,30,1307,Tuesday,Tue,True,31,190,7/29/2019,20190729,7,43,July,Jul,3,2019,201907,1,1,2020,False,7/30/2018
20190731,7/31/2019,3,31,1308,Wednesday,Wed,True,31,190,7/29/2019,20190729,7,43,July,Jul,3,2019,201907,1,1,2020,True,7/31/2018
20190801,8/1/2019,4,1,1309,Thursday,Thu,True,31,190,7/29/2019,20190729,8,44,August,Aug,3,2019,201908,2,1,2020,False,8/1/2018
20190802,8/2/2019,5,2,1310,Friday,Fri,True,31,190,7/29/2019,20190729,8,44,August,Aug,3,2019,201908,2,1,2020,False,8/2/2018
20190803,8/3/2019,6,3,1311,Saturday,Sat,False,31,190,7/29/2019,20190729,8,44,August,Aug,3,2019,201908,2,1,2020,False,8/3/2018
20190804,8/4/2019,7,4,1312,Sunday,Sun,False,31,190,7/29/2019,20190729,8,44,August,Aug,3,2019,201908,2,1,2020,False,8/4/2018
20190805,8/5/2019,1,5,1313,Monday,Mon,True,32,191,8/5/2019,20190805,8,44,August,Aug,3,2019,201908,2,1,2020,False,8/5/2018
20190806,8/6/2019,2,6,1314,Tuesday,Tue,True,32,191,8/5/2019,20190805,8,44,August,Aug,3,2019,201908,2,1,2020,False,8/6/2018
20190807,8/7/2019,3,7,1315,Wednesday,Wed,True,32,191,8/5/2019,20190805,8,44,August,Aug,3,2019,201908,2,1,2020,False,8/7/2018
20190808,8/8/2019,4,8,1316,Thursday,Thu,True,32,191,8/5/2019,20190805,8,44,August,Aug,3,2019,201908,2,1,2020,False,8/8/2018
20190809,8/9/2019,5,9,1317,Friday,Fri,True,32,191,8/5/2019,20190805,8,44,August,Aug,3,2019,201908,2,1,2020,False,8/9/2018
20190810,8/10/2019,6,10,1318,Saturday,Sat,False,32,191,8/5/2019,20190805,8,44,August,Aug,3,2019,201908,2,1,2020,False,8/10/2018
20190811,8/11/2019,7,11,1319,Sunday,Sun,False,32,191,8/5/2019,20190805,8,44,August,Aug,3,2019,201908,2,1,2020,False,8/11/2018
20190812,8/12/2019,1,12,1320,Monday,Mon,True,33,192,8/12/2019,20190812,8,44,August,Aug,3,2019,201908,2,1,2020,False,8/12/2018
20190813,8/13/2019,2,13,1321,Tuesday,Tue,True,33,192,8/12/2019,20190812,8,44,August,Aug,3,2019,201908,2,1,2020,False,8/13/2018
20190814,8/14/2019,3,14,1322,Wednesday,Wed,True,33,192,8/12/2019,20190812,8,44,August,Aug,3,2019,201908,2,1,2020,False,8/14/2018
20190815,8/15/2019,4,15,1323,Thursday,Thu,True,33,192,8/12/2019,20190812,8,44,August,Aug,3,2019,201908,2,1,2020,False,8/15/2018
20190816,8/16/2019,5,16,1324,Friday,Fri,True,33,192,8/12/2019,20190812,8,44,August,Aug,3,2019,201908,2,1,2020,False,8/16/2018
20190817,8/17/2019,6,17,1325,Saturday,Sat,False,33,192,8/12/2019,20190812,8,44,August,Aug,3,2019,201908,2,1,2020,False,8/17/2018
20190818,8/18/2019,7,18,1326,Sunday,Sun,False,33,192,8/12/2019,20190812,8,44,August,Aug,3,2019,201908,2,1,2020,False,8/18/2018
20190819,8/19/2019,1,19,1327,Monday,Mon,True,34,193,8/19/2019,20190819,8,44,August,Aug,3,2019,201908,2,1,2020,False,8/19/2018
20190820,8/20/2019,2,20,1328,Tuesday,Tue,True,34,193,8/19/2019,20190819,8,44,August,Aug,3,2019,201908,2,1,2020,False,8/20/2018
20190821,8/21/2019,3,21,1329,Wednesday,Wed,True,34,193,8/19/2019,20190819,8,44,August,Aug,3,2019,201908,2,1,2020,False,8/21/2018
20190822,8/22/2019,4,22,1330,Thursday,Thu,True,34,193,8/19/2019,20190819,8,44,August,Aug,3,2019,201908,2,1,2020,False,8/22/2018
20190823,8/23/2019,5,23,1331,Friday,Fri,True,34,193,8/19/2019,20190819,8,44,August,Aug,3,2019,201908,2,1,2020,False,8/23/2018
20190824,8/24/2019,6,24,1332,Saturday,Sat,False,34,193,8/19/2019,20190819,8,44,August,Aug,3,2019,201908,2,1,2020,False,8/24/2018
20190825,8/25/2019,7,25,1333,Sunday,Sun,False,34,193,8/19/2019,20190819,8,44,August,Aug,3,2019,201908,2,1,2020,False,8/25/2018
20190826,8/26/2019,1,26,1334,Monday,Mon,True,35,194,8/26/2019,20190826,8,44,August,Aug,3,2019,201908,2,1,2020,False,8/26/2018
20190827,8/27/2019,2,27,1335,Tuesday,Tue,True,35,194,8/26/2019,20190826,8,44,August,Aug,3,2019,201908,2,1,2020,False,8/27/2018
20190828,8/28/2019,3,28,1336,Wednesday,Wed,True,35,194,8/26/2019,20190826,8,44,August,Aug,3,2019,201908,2,1,2020,False,8/28/2018
20190829,8/29/2019,4,29,1337,Thursday,Thu,True,35,194,8/26/2019,20190826,8,44,August,Aug,3,2019,201908,2,1,2020,False,8/29/2018
20190830,8/30/2019,5,30,1338,Friday,Fri,True,35,194,8/26/2019,20190826,8,44,August,Aug,3,2019,201908,2,1,2020,False,8/30/2018
20190831,8/31/2019,6,31,1339,Saturday,Sat,False,35,194,8/26/2019,20190826,8,44,August,Aug,3,2019,201908,2,1,2020,True,8/31/2018
20190901,9/1/2019,7,1,1340,Sunday,Sun,False,35,194,8/26/2019,20190826,9,45,September,Sep,3,2019,201909,3,1,2020,False,9/1/2018
20190902,9/2/2019,1,2,1341,Monday,Mon,True,36,195,9/2/2019,20190902,9,45,September,Sep,3,2019,201909,3,1,2020,False,9/2/2018
20190903,9/3/2019,2,3,1342,Tuesday,Tue,True,36,195,9/2/2019,20190902,9,45,September,Sep,3,2019,201909,3,1,2020,False,9/3/2018
20190904,9/4/2019,3,4,1343,Wednesday,Wed,True,36,195,9/2/2019,20190902,9,45,September,Sep,3,2019,201909,3,1,2020,False,9/4/2018
20190905,9/5/2019,4,5,1344,Thursday,Thu,True,36,195,9/2/2019,20190902,9,45,September,Sep,3,2019,201909,3,1,2020,False,9/5/2018
20190906,9/6/2019,5,6,1345,Friday,Fri,True,36,195,9/2/2019,20190902,9,45,September,Sep,3,2019,201909,3,1,2020,False,9/6/2018
20190907,9/7/2019,6,7,1346,Saturday,Sat,False,36,195,9/2/2019,20190902,9,45,September,Sep,3,2019,201909,3,1,2020,False,9/7/2018
20190908,9/8/2019,7,8,1347,Sunday,Sun,False,36,195,9/2/2019,20190902,9,45,September,Sep,3,2019,201909,3,1,2020,False,9/8/2018
20190909,9/9/2019,1,9,1348,Monday,Mon,True,37,196,9/9/2019,20190909,9,45,September,Sep,3,2019,201909,3,1,2020,False,9/9/2018
20190910,9/10/2019,2,10,1349,Tuesday,Tue,True,37,196,9/9/2019,20190909,9,45,September,Sep,3,2019,201909,3,1,2020,False,9/10/2018
20190911,9/11/2019,3,11,1350,Wednesday,Wed,True,37,196,9/9/2019,20190909,9,45,September,Sep,3,2019,201909,3,1,2020,False,9/11/2018
20190912,9/12/2019,4,12,1351,Thursday,Thu,True,37,196,9/9/2019,20190909,9,45,September,Sep,3,2019,201909,3,1,2020,False,9/12/2018
20190913,9/13/2019,5,13,1352,Friday,Fri,True,37,196,9/9/2019,20190909,9,45,September,Sep,3,2019,201909,3,1,2020,False,9/13/2018
20190914,9/14/2019,6,14,1353,Saturday,Sat,False,37,196,9/9/2019,20190909,9,45,September,Sep,3,2019,201909,3,1,2020,False,9/14/2018
20190915,9/15/2019,7,15,1354,Sunday,Sun,False,37,196,9/9/2019,20190909,9,45,September,Sep,3,2019,201909,3,1,2020,False,9/15/2018
20190916,9/16/2019,1,16,1355,Monday,Mon,True,38,197,9/16/2019,20190916,9,45,September,Sep,3,2019,201909,3,1,2020,False,9/16/2018
20190917,9/17/2019,2,17,1356,Tuesday,Tue,True,38,197,9/16/2019,20190916,9,45,September,Sep,3,2019,201909,3,1,2020,False,9/17/2018
20190918,9/18/2019,3,18,1357,Wednesday,Wed,True,38,197,9/16/2019,20190916,9,45,September,Sep,3,2019,201909,3,1,2020,False,9/18/2018
20190919,9/19/2019,4,19,1358,Thursday,Thu,True,38,197,9/16/2019,20190916,9,45,September,Sep,3,2019,201909,3,1,2020,False,9/19/2018
20190920,9/20/2019,5,20,1359,Friday,Fri,True,38,197,9/16/2019,20190916,9,45,September,Sep,3,2019,201909,3,1,2020,False,9/20/2018
20190921,9/21/2019,6,21,1360,Saturday,Sat,False,38,197,9/16/2019,20190916,9,45,September,Sep,3,2019,201909,3,1,2020,False,9/21/2018
20190922,9/22/2019,7,22,1361,Sunday,Sun,False,38,197,9/16/2019,20190916,9,45,September,Sep,3,2019,201909,3,1,2020,False,9/22/2018
20190923,9/23/2019,1,23,1362,Monday,Mon,True,39,198,9/23/2019,20190923,9,45,September,Sep,3,2019,201909,3,1,2020,False,9/23/2018
20190924,9/24/2019,2,24,1363,Tuesday,Tue,True,39,198,9/23/2019,20190923,9,45,September,Sep,3,2019,201909,3,1,2020,False,9/24/2018
20190925,9/25/2019,3,25,1364,Wednesday,Wed,True,39,198,9/23/2019,20190923,9,45,September,Sep,3,2019,201909,3,1,2020,False,9/25/2018
20190926,9/26/2019,4,26,1365,Thursday,Thu,True,39,198,9/23/2019,20190923,9,45,September,Sep,3,2019,201909,3,1,2020,False,9/26/2018
20190927,9/27/2019,5,27,1366,Friday,Fri,True,39,198,9/23/2019,20190923,9,45,September,Sep,3,2019,201909,3,1,2020,False,9/27/2018
20190928,9/28/2019,6,28,1367,Saturday,Sat,False,39,198,9/23/2019,20190923,9,45,September,Sep,3,2019,201909,3,1,2020,False,9/28/2018
20190929,9/29/2019,7,29,1368,Sunday,Sun,False,39,198,9/23/2019,20190923,9,45,September,Sep,3,2019,201909,3,1,2020,False,9/29/2018
20190930,9/30/2019,1,30,1369,Monday,Mon,True,40,199,9/30/2019,20190930,9,45,September,Sep,3,2019,201909,3,1,2020,True,9/30/2018
20191001,10/1/2019,2,1,1370,Tuesday,Tue,True,40,199,9/30/2019,20190930,10,46,October,Oct,4,2019,201910,4,2,2020,False,10/1/2018
20191002,10/2/2019,3,2,1371,Wednesday,Wed,True,40,199,9/30/2019,20190930,10,46,October,Oct,4,2019,201910,4,2,2020,False,10/2/2018
20191003,10/3/2019,4,3,1372,Thursday,Thu,True,40,199,9/30/2019,20190930,10,46,October,Oct,4,2019,201910,4,2,2020,False,10/3/2018
20191004,10/4/2019,5,4,1373,Friday,Fri,True,40,199,9/30/2019,20190930,10,46,October,Oct,4,2019,201910,4,2,2020,False,10/4/2018
20191005,10/5/2019,6,5,1374,Saturday,Sat,False,40,199,9/30/2019,20190930,10,46,October,Oct,4,2019,201910,4,2,2020,False,10/5/2018
20191006,10/6/2019,7,6,1375,Sunday,Sun,False,40,199,9/30/2019,20190930,10,46,October,Oct,4,2019,201910,4,2,2020,False,10/6/2018
20191007,10/7/2019,1,7,1376,Monday,Mon,True,41,200,10/7/2019,20191007,10,46,October,Oct,4,2019,201910,4,2,2020,False,10/7/2018
20191008,10/8/2019,2,8,1377,Tuesday,Tue,True,41,200,10/7/2019,20191007,10,46,October,Oct,4,2019,201910,4,2,2020,False,10/8/2018
20191009,10/9/2019,3,9,1378,Wednesday,Wed,True,41,200,10/7/2019,20191007,10,46,October,Oct,4,2019,201910,4,2,2020,False,10/9/2018
20191010,10/10/2019,4,10,1379,Thursday,Thu,True,41,200,10/7/2019,20191007,10,46,October,Oct,4,2019,201910,4,2,2020,False,10/10/2018
20191011,10/11/2019,5,11,1380,Friday,Fri,True,41,200,10/7/2019,20191007,10,46,October,Oct,4,2019,201910,4,2,2020,False,10/11/2018
20191012,10/12/2019,6,12,1381,Saturday,Sat,False,41,200,10/7/2019,20191007,10,46,October,Oct,4,2019,201910,4,2,2020,False,10/12/2018
20191013,10/13/2019,7,13,1382,Sunday,Sun,False,41,200,10/7/2019,20191007,10,46,October,Oct,4,2019,201910,4,2,2020,False,10/13/2018
20191014,10/14/2019,1,14,1383,Monday,Mon,True,42,201,10/14/2019,20191014,10,46,October,Oct,4,2019,201910,4,2,2020,False,10/14/2018
20191015,10/15/2019,2,15,1384,Tuesday,Tue,True,42,201,10/14/2019,20191014,10,46,October,Oct,4,2019,201910,4,2,2020,False,10/15/2018
20191016,10/16/2019,3,16,1385,Wednesday,Wed,True,42,201,10/14/2019,20191014,10,46,October,Oct,4,2019,201910,4,2,2020,False,10/16/2018
20191017,10/17/2019,4,17,1386,Thursday,Thu,True,42,201,10/14/2019,20191014,10,46,October,Oct,4,2019,201910,4,2,2020,False,10/17/2018
20191018,10/18/2019,5,18,1387,Friday,Fri,True,42,201,10/14/2019,20191014,10,46,October,Oct,4,2019,201910,4,2,2020,False,10/18/2018
20191019,10/19/2019,6,19,1388,Saturday,Sat,False,42,201,10/14/2019,20191014,10,46,October,Oct,4,2019,201910,4,2,2020,False,10/19/2018
20191020,10/20/2019,7,20,1389,Sunday,Sun,False,42,201,10/14/2019,20191014,10,46,October,Oct,4,2019,201910,4,2,2020,False,10/20/2018
20191021,10/21/2019,1,21,1390,Monday,Mon,True,43,202,10/21/2019,20191021,10,46,October,Oct,4,2019,201910,4,2,2020,False,10/21/2018
20191022,10/22/2019,2,22,1391,Tuesday,Tue,True,43,202,10/21/2019,20191021,10,46,October,Oct,4,2019,201910,4,2,2020,False,10/22/2018
20191023,10/23/2019,3,23,1392,Wednesday,Wed,True,43,202,10/21/2019,20191021,10,46,October,Oct,4,2019,201910,4,2,2020,False,10/23/2018
20191024,10/24/2019,4,24,1393,Thursday,Thu,True,43,202,10/21/2019,20191021,10,46,October,Oct,4,2019,201910,4,2,2020,False,10/24/2018
20191025,10/25/2019,5,25,1394,Friday,Fri,True,43,202,10/21/2019,20191021,10,46,October,Oct,4,2019,201910,4,2,2020,False,10/25/2018
20191026,10/26/2019,6,26,1395,Saturday,Sat,False,43,202,10/21/2019,20191021,10,46,October,Oct,4,2019,201910,4,2,2020,False,10/26/2018
20191027,10/27/2019,7,27,1396,Sunday,Sun,False,43,202,10/21/2019,20191021,10,46,October,Oct,4,2019,201910,4,2,2020,False,10/27/2018
20191028,10/28/2019,1,28,1397,Monday,Mon,True,44,203,10/28/2019,20191028,10,46,October,Oct,4,2019,201910,4,2,2020,False,10/28/2018
20191029,10/29/2019,2,29,1398,Tuesday,Tue,True,44,203,10/28/2019,20191028,10,46,October,Oct,4,2019,201910,4,2,2020,False,10/29/2018
20191030,10/30/2019,3,30,1399,Wednesday,Wed,True,44,203,10/28/2019,20191028,10,46,October,Oct,4,2019,201910,4,2,2020,False,10/30/2018
20191031,10/31/2019,4,31,1400,Thursday,Thu,True,44,203,10/28/2019,20191028,10,46,October,Oct,4,2019,201910,4,2,2020,True,10/31/2018
20191101,11/1/2019,5,1,1401,Friday,Fri,True,44,203,10/28/2019,20191028,11,47,November,Nov,4,2019,201911,5,2,2020,False,11/1/2018
20191102,11/2/2019,6,2,1402,Saturday,Sat,False,44,203,10/28/2019,20191028,11,47,November,Nov,4,2019,201911,5,2,2020,False,11/2/2018
20191103,11/3/2019,7,3,1403,Sunday,Sun,False,44,203,10/28/2019,20191028,11,47,November,Nov,4,2019,201911,5,2,2020,False,11/3/2018
20191104,11/4/2019,1,4,1404,Monday,Mon,True,45,204,11/4/2019,20191104,11,47,November,Nov,4,2019,201911,5,2,2020,False,11/4/2018
20191105,11/5/2019,2,5,1405,Tuesday,Tue,True,45,204,11/4/2019,20191104,11,47,November,Nov,4,2019,201911,5,2,2020,False,11/5/2018
20191106,11/6/2019,3,6,1406,Wednesday,Wed,True,45,204,11/4/2019,20191104,11,47,November,Nov,4,2019,201911,5,2,2020,False,11/6/2018
20191107,11/7/2019,4,7,1407,Thursday,Thu,True,45,204,11/4/2019,20191104,11,47,November,Nov,4,2019,201911,5,2,2020,False,11/7/2018
20191108,11/8/2019,5,8,1408,Friday,Fri,True,45,204,11/4/2019,20191104,11,47,November,Nov,4,2019,201911,5,2,2020,False,11/8/2018
20191109,11/9/2019,6,9,1409,Saturday,Sat,False,45,204,11/4/2019,20191104,11,47,November,Nov,4,2019,201911,5,2,2020,False,11/9/2018
20191110,11/10/2019,7,10,1410,Sunday,Sun,False,45,204,11/4/2019,20191104,11,47,November,Nov,4,2019,201911,5,2,2020,False,11/10/2018
20191111,11/11/2019,1,11,1411,Monday,Mon,True,46,205,11/11/2019,20191111,11,47,November,Nov,4,2019,201911,5,2,2020,False,11/11/2018
20191112,11/12/2019,2,12,1412,Tuesday,Tue,True,46,205,11/11/2019,20191111,11,47,November,Nov,4,2019,201911,5,2,2020,False,11/12/2018
20191113,11/13/2019,3,13,1413,Wednesday,Wed,True,46,205,11/11/2019,20191111,11,47,November,Nov,4,2019,201911,5,2,2020,False,11/13/2018
20191114,11/14/2019,4,14,1414,Thursday,Thu,True,46,205,11/11/2019,20191111,11,47,November,Nov,4,2019,201911,5,2,2020,False,11/14/2018
20191115,11/15/2019,5,15,1415,Friday,Fri,True,46,205,11/11/2019,20191111,11,47,November,Nov,4,2019,201911,5,2,2020,False,11/15/2018
20191116,11/16/2019,6,16,1416,Saturday,Sat,False,46,205,11/11/2019,20191111,11,47,November,Nov,4,2019,201911,5,2,2020,False,11/16/2018
20191117,11/17/2019,7,17,1417,Sunday,Sun,False,46,205,11/11/2019,20191111,11,47,November,Nov,4,2019,201911,5,2,2020,False,11/17/2018
20191118,11/18/2019,1,18,1418,Monday,Mon,True,47,206,11/18/2019,20191118,11,47,November,Nov,4,2019,201911,5,2,2020,False,11/18/2018
20191119,11/19/2019,2,19,1419,Tuesday,Tue,True,47,206,11/18/2019,20191118,11,47,November,Nov,4,2019,201911,5,2,2020,False,11/19/2018
20191120,11/20/2019,3,20,1420,Wednesday,Wed,True,47,206,11/18/2019,20191118,11,47,November,Nov,4,2019,201911,5,2,2020,False,11/20/2018
20191121,11/21/2019,4,21,1421,Thursday,Thu,True,47,206,11/18/2019,20191118,11,47,November,Nov,4,2019,201911,5,2,2020,False,11/21/2018
20191122,11/22/2019,5,22,1422,Friday,Fri,True,47,206,11/18/2019,20191118,11,47,November,Nov,4,2019,201911,5,2,2020,False,11/22/2018
20191123,11/23/2019,6,23,1423,Saturday,Sat,False,47,206,11/18/2019,20191118,11,47,November,Nov,4,2019,201911,5,2,2020,False,11/23/2018
20191124,11/24/2019,7,24,1424,Sunday,Sun,False,47,206,11/18/2019,20191118,11,47,November,Nov,4,2019,201911,5,2,2020,False,11/24/2018
20191125,11/25/2019,1,25,1425,Monday,Mon,True,48,207,11/25/2019,20191125,11,47,November,Nov,4,2019,201911,5,2,2020,False,11/25/2018
20191126,11/26/2019,2,26,1426,Tuesday,Tue,True,48,207,11/25/2019,20191125,11,47,November,Nov,4,2019,201911,5,2,2020,False,11/26/2018
20191127,11/27/2019,3,27,1427,Wednesday,Wed,True,48,207,11/25/2019,20191125,11,47,November,Nov,4,2019,201911,5,2,2020,False,11/27/2018
20191128,11/28/2019,4,28,1428,Thursday,Thu,True,48,207,11/25/2019,20191125,11,47,November,Nov,4,2019,201911,5,2,2020,False,11/28/2018
20191129,11/29/2019,5,29,1429,Friday,Fri,True,48,207,11/25/2019,20191125,11,47,November,Nov,4,2019,201911,5,2,2020,False,11/29/2018
20191130,11/30/2019,6,30,1430,Saturday,Sat,False,48,207,11/25/2019,20191125,11,47,November,Nov,4,2019,201911,5,2,2020,True,11/30/2018
20191201,12/1/2019,7,1,1431,Sunday,Sun,False,48,207,11/25/2019,20191125,12,48,December,Dec,4,2019,201912,6,2,2020,False,12/1/2018
20191202,12/2/2019,1,2,1432,Monday,Mon,True,49,208,12/2/2019,20191202,12,48,December,Dec,4,2019,201912,6,2,2020,False,12/2/2018
20191203,12/3/2019,2,3,1433,Tuesday,Tue,True,49,208,12/2/2019,20191202,12,48,December,Dec,4,2019,201912,6,2,2020,False,12/3/2018
20191204,12/4/2019,3,4,1434,Wednesday,Wed,True,49,208,12/2/2019,20191202,12,48,December,Dec,4,2019,201912,6,2,2020,False,12/4/2018
20191205,12/5/2019,4,5,1435,Thursday,Thu,True,49,208,12/2/2019,20191202,12,48,December,Dec,4,2019,201912,6,2,2020,False,12/5/2018
20191206,12/6/2019,5,6,1436,Friday,Fri,True,49,208,12/2/2019,20191202,12,48,December,Dec,4,2019,201912,6,2,2020,False,12/6/2018
20191207,12/7/2019,6,7,1437,Saturday,Sat,False,49,208,12/2/2019,20191202,12,48,December,Dec,4,2019,201912,6,2,2020,False,12/7/2018
20191208,12/8/2019,7,8,1438,Sunday,Sun,False,49,208,12/2/2019,20191202,12,48,December,Dec,4,2019,201912,6,2,2020,False,12/8/2018
20191209,12/9/2019,1,9,1439,Monday,Mon,True,50,209,12/9/2019,20191209,12,48,December,Dec,4,2019,201912,6,2,2020,False,12/9/2018
